,drug_a_name,drug_b_name,cell_line,synergy,fold
11756,CYCLOPHOSPHAMIDE,MK-4827,NCIH460,-1.0917274063,3
11757,CYCLOPHOSPHAMIDE,MK-5108,NCIH460,-5.8954001381,3
11759,CYCLOPHOSPHAMIDE,ZOLINZA,NCIH460,5.1445984331,3
11760,CYCLOPHOSPHAMIDE,LAPATINIB,NCIH460,-17.6328025657,4
11761,CYCLOPHOSPHAMIDE,MK-2206,NCIH460,6.5722547702,4
11762,CYCLOPHOSPHAMIDE,MK-8776,NCIH460,5.5056916772,4
11763,DASATINIB,ABT-888,NCIH460,4.2513146927,0
11764,DASATINIB,MK-8776,NCIH460,43.0083965538,1
11766,DASATINIB,TOPOTECAN,NCIH460,-27.4238327314,1
11767,DASATINIB,DINACICLIB,NCIH460,27.5350570034,2
11768,DASATINIB,SORAFENIB,NCIH460,24.9781502813,3
11769,DASATINIB,BEZ-235,NCIH460,80.6956692166,4
11770,DASATINIB,GELDANAMYCIN,NCIH460,0.7265659533,4
11771,DASATINIB,MK-8669,NCIH460,39.8192077733,4
11772,DASATINIB,SN-38,NCIH460,27.1601580736,4
11773,DEXAMETHASONE,MK-5108,NCIH460,-10.3830396289,0
11775,DEXAMETHASONE,GELDANAMYCIN,NCIH460,3.7409150066,1
11776,DEXAMETHASONE,MK-8669,NCIH460,8.2856306287,1
11777,DEXAMETHASONE,ABT-888,NCIH460,-9.8098004153,2
11778,DEXAMETHASONE,BEZ-235,NCIH460,23.5827254548,2
11779,DEXAMETHASONE,MK-4827,NCIH460,0.1015995026,2
11780,DEXAMETHASONE,BORTEZOMIB,NCIH460,27.1788265214,3
11781,DEXAMETHASONE,DINACICLIB,NCIH460,-0.2738272642,3
11782,DEXAMETHASONE,L778123,NCIH460,2.6464045429,3
11783,DEXAMETHASONE,ZOLINZA,NCIH460,6.1190343511,3
11784,DEXAMETHASONE,AZD1775,NCIH460,5.9040660678,4
11785,DEXAMETHASONE,DASATINIB,NCIH460,-13.6086709571,4
11786,DEXAMETHASONE,ERLOTINIB,NCIH460,-8.7839139286,4
11787,DEXAMETHASONE,LAPATINIB,NCIH460,-16.7553323885,4
11788,DEXAMETHASONE,MK-2206,NCIH460,12.4883176978,4
11789,DEXAMETHASONE,MK-8776,NCIH460,6.1156481447,4
11790,DEXAMETHASONE,PD325901,NCIH460,7.734391716,4
11791,DEXAMETHASONE,SORAFENIB,NCIH460,10.8863238852,4
11792,DEXAMETHASONE,SUNITINIB,NCIH460,6.5385234776,4
11793,DINACICLIB,MK-8776,NCIH460,5.6321962562,1
11794,DOXORUBICIN,DINACICLIB,NCIH460,1.9701454753,0
11795,DOXORUBICIN,GELDANAMYCIN,NCIH460,2.8567769672,0
11796,DOXORUBICIN,L778123,NCIH460,5.9952850297,0
11797,DOXORUBICIN,LAPATINIB,NCIH460,7.1919524377,0
11798,DOXORUBICIN,ZOLINZA,NCIH460,13.4051107423,0
11799,DOXORUBICIN,ERLOTINIB,NCIH460,9.7642673122,1
11800,DOXORUBICIN,MK-2206,NCIH460,34.7462244564,1
11801,DOXORUBICIN,PD325901,NCIH460,28.3358394756,1
11802,DOXORUBICIN,SORAFENIB,NCIH460,-1.6447921923,1
11803,DOXORUBICIN,ABT-888,NCIH460,4.5155076938,2
11805,DOXORUBICIN,AZD1775,NCIH460,7.0644442814,3
11806,DOXORUBICIN,MK-4827,NCIH460,1.6790627649,3
11807,DOXORUBICIN,MK-5108,NCIH460,-12.2520147789,3
11808,DOXORUBICIN,MK-8669,NCIH460,11.4986529548,3
11809,DOXORUBICIN,BEZ-235,NCIH460,29.2205675246,4
11810,DOXORUBICIN,BORTEZOMIB,NCIH460,-6.4931419648,4
11811,DOXORUBICIN,DASATINIB,NCIH460,32.1628344784,4
11812,DOXORUBICIN,MK-8776,NCIH460,8.4758945954,4
11813,DOXORUBICIN,SUNITINIB,NCIH460,-1.4668981083,4
11814,ERLOTINIB,BEZ-235,NCIH460,34.6517732338,0
11815,ERLOTINIB,BORTEZOMIB,NCIH460,5.1570725254,0
11816,ERLOTINIB,DINACICLIB,NCIH460,13.5976795787,0
11818,ERLOTINIB,SORAFENIB,NCIH460,15.3257859454,1
11819,ERLOTINIB,MK-8776,NCIH460,1.7017308633,2
11820,ERLOTINIB,PD325901,NCIH460,17.652914217,2
11821,ERLOTINIB,SN-38,NCIH460,67.7815276037,2
11822,ERLOTINIB,DASATINIB,NCIH460,10.2485876805,3
11823,ERLOTINIB,TOPOTECAN,NCIH460,33.0986580672,3
11824,ERLOTINIB,ABT-888,NCIH460,-6.5156533334,4
11825,ERLOTINIB,GELDANAMYCIN,NCIH460,19.6340789023,4
11826,ERLOTINIB,MK-8669,NCIH460,42.4955920729,4
11827,ETOPOSIDE,GELDANAMYCIN,NCIH460,2.8251742244,0
11828,ETOPOSIDE,MK-8669,NCIH460,9.2490365115,0
11829,ETOPOSIDE,BORTEZOMIB,NCIH460,-8.8243957862,1
11830,ETOPOSIDE,DINACICLIB,NCIH460,-3.3198544351,1
11831,ETOPOSIDE,SORAFENIB,NCIH460,8.3552611037,1
11833,ETOPOSIDE,BEZ-235,NCIH460,29.5968063723,2
11834,ETOPOSIDE,ERLOTINIB,NCIH460,46.6730855322,2
11835,ETOPOSIDE,MK-2206,NCIH460,46.5665782366,2
11836,ETOPOSIDE,MK-4827,NCIH460,15.8213671089,2
11837,ETOPOSIDE,MK-8776,NCIH460,5.6876950992,2
11838,ETOPOSIDE,ZOLINZA,NCIH460,8.0538317652,2
11839,ETOPOSIDE,ABT-888,NCIH460,-4.3206170725,3
11840,ETOPOSIDE,AZD1775,NCIH460,2.9555134809,3
11841,ETOPOSIDE,SUNITINIB,NCIH460,4.6189522327,3
11842,ETOPOSIDE,DASATINIB,NCIH460,40.1209851299,4
11843,ETOPOSIDE,LAPATINIB,NCIH460,13.8504403802,4
11844,ETOPOSIDE,MK-5108,NCIH460,-12.8962183209,4
11845,ETOPOSIDE,PD325901,NCIH460,39.7597823446,4
11846,GELDANAMYCIN,SN-38,NCIH460,11.2277988586,1
11847,GELDANAMYCIN,BEZ-235,NCIH460,34.0365680185,2
11848,GELDANAMYCIN,DINACICLIB,NCIH460,2.8052378193,2
11850,GELDANAMYCIN,SORAFENIB,NCIH460,-1.4522449707,2
11851,GELDANAMYCIN,TOPOTECAN,NCIH460,-23.9578441367,3
11852,GELDANAMYCIN,MK-8776,NCIH460,2.499220803,4
11853,GEMCITABINE,ABT-888,NCIH460,8.9090495496,0
11854,GEMCITABINE,BEZ-235,NCIH460,23.3604266672,0
11855,GEMCITABINE,GELDANAMYCIN,NCIH460,-12.442645427,0
11856,GEMCITABINE,LAPATINIB,NCIH460,14.2555002613,0
11857,GEMCITABINE,ERLOTINIB,NCIH460,15.0301013949,1
11858,GEMCITABINE,MK-2206,NCIH460,25.0706834624,1
11859,GEMCITABINE,PD325901,NCIH460,16.0256211525,1
11860,GEMCITABINE,SORAFENIB,NCIH460,-9.0033454741,1
11861,GEMCITABINE,DASATINIB,NCIH460,34.8928637864,2
11862,GEMCITABINE,MK-8669,NCIH460,26.9852080687,2
11863,GEMCITABINE,MK-8776,NCIH460,40.3245615001,2
11864,GEMCITABINE,SUNITINIB,NCIH460,9.0364652761,2
11866,GEMCITABINE,AZD1775,NCIH460,17.0738471838,3
11867,GEMCITABINE,DINACICLIB,NCIH460,-5.733262074,3
11868,GEMCITABINE,MK-4827,NCIH460,8.6898626344,3
11869,GEMCITABINE,BORTEZOMIB,NCIH460,-21.3029384062,4
11870,GEMCITABINE,MK-5108,NCIH460,-12.7219541613,4
11871,L778123,BEZ-235,NCIH460,38.5394432127,0
11872,L778123,ERLOTINIB,NCIH460,10.7754142681,0
11873,L778123,GELDANAMYCIN,NCIH460,31.1047843071,0
11874,L778123,MK-2206,NCIH460,24.1100311085,0
11875,L778123,MK-5108,NCIH460,-0.2312891859,0
11877,L778123,TOPOTECAN,NCIH460,10.3853171789,0
11878,L778123,ABT-888,NCIH460,-3.151637368,1
11879,L778123,PD325901,NCIH460,15.514856362,1
11880,L778123,ZOLINZA,NCIH460,11.9160719683,1
11881,L778123,BORTEZOMIB,NCIH460,7.2550749698,2
11882,L778123,ETOPOSIDE,NCIH460,11.9887800653,2
11883,L778123,MK-8776,NCIH460,6.9332051438,2
11885,L778123,SN-38,NCIH460,9.4922931381,2
11886,L778123,SUNITINIB,NCIH460,13.201241919,2
11887,L778123,DASATINIB,NCIH460,22.3962439457,3
11888,L778123,DINACICLIB,NCIH460,-3.66083253,3
11889,L778123,LAPATINIB,NCIH460,6.0295596967,3
11890,L778123,MK-4827,NCIH460,8.1110650116,3
11891,L778123,MK-8669,NCIH460,29.8429281485,3
11892,L778123,VINORELBINE,NCIH460,4.8980557677,3
11893,L778123,AZD1775,NCIH460,14.8669816245,4
11894,L778123,GEMCITABINE,NCIH460,7.4460689551,4
11895,L778123,SORAFENIB,NCIH460,10.1640296396,4
11896,LAPATINIB,BORTEZOMIB,NCIH460,25.6828902696,0
11897,LAPATINIB,MK-8776,NCIH460,-10.3509943625,0
11899,LAPATINIB,DASATINIB,NCIH460,-15.6059656631,1
11900,LAPATINIB,PD325901,NCIH460,16.9404212875,1
11901,LAPATINIB,TOPOTECAN,NCIH460,5.0640972979,1
11902,LAPATINIB,ABT-888,NCIH460,-10.785569922,2
11903,LAPATINIB,MK-2206,NCIH460,5.4885171082,2
11904,LAPATINIB,MK-8669,NCIH460,-4.4267411544,2
11905,LAPATINIB,DINACICLIB,NCIH460,27.2015729579,3
11906,LAPATINIB,ERLOTINIB,NCIH460,-2.9237499623,3
11907,LAPATINIB,GELDANAMYCIN,NCIH460,26.7854593186,3
11908,LAPATINIB,MK-4827,NCIH460,4.8168392451,3
11909,LAPATINIB,SN-38,NCIH460,72.7957823326,3
11910,LAPATINIB,SORAFENIB,NCIH460,16.8437849901,3
11911,LAPATINIB,BEZ-235,NCIH460,22.4473345673,4
11912,LAPATINIB,MK-5108,NCIH460,-4.7157238675,4
11913,METFORMIN,DASATINIB,NCIH460,2.9492656963,0
11914,METFORMIN,ERLOTINIB,NCIH460,-4.3985771009,0
11915,METFORMIN,L778123,NCIH460,3.1888993626,0
11916,METFORMIN,MK-8669,NCIH460,2.4245571497,0
11917,METFORMIN,MK-8776,NCIH460,-11.6438546812,0
11918,METFORMIN,AZD1775,NCIH460,-3.7431227493,1
11919,METFORMIN,PD325901,NCIH460,-5.7406152497,1
11920,METFORMIN,SUNITINIB,NCIH460,-0.0781632441,1
11921,METFORMIN,ABT-888,NCIH460,-3.3169028045,2
11922,METFORMIN,MK-4827,NCIH460,3.1867417337,2
11923,METFORMIN,MK-5108,NCIH460,-9.3541440895,2
11924,METFORMIN,BEZ-235,NCIH460,14.2724189144,3
11925,METFORMIN,GELDANAMYCIN,NCIH460,-5.1247190718,3
11926,METFORMIN,LAPATINIB,NCIH460,-7.0184293515,3
11927,METFORMIN,SORAFENIB,NCIH460,10.0703424389,3
11929,METFORMIN,BORTEZOMIB,NCIH460,-4.7846844889,4
11930,METFORMIN,DINACICLIB,NCIH460,-1.639304296,4
11931,METFORMIN,MK-2206,NCIH460,-12.9086397773,4
11932,METFORMIN,ZOLINZA,NCIH460,-4.5844542115,4
11933,METHOTREXATE,AZD1775,NCIH460,-11.0422670832,0
11934,METHOTREXATE,BEZ-235,NCIH460,-30.6831327123,0
11935,METHOTREXATE,DINACICLIB,NCIH460,1.6743885905,0
11936,METHOTREXATE,GELDANAMYCIN,NCIH460,-39.7058749589,0
11937,METHOTREXATE,LAPATINIB,NCIH460,-19.1290541544,0
11938,METHOTREXATE,MK-4827,NCIH460,-15.38289385,0
11939,METHOTREXATE,MK-5108,NCIH460,-39.3995561135,0
11940,METHOTREXATE,MK-8669,NCIH460,-11.054302296,0
11941,METHOTREXATE,SUNITINIB,NCIH460,-15.2597917233,0
11942,METHOTREXATE,ZOLINZA,NCIH460,-36.4326161747,0
11943,METHOTREXATE,MK-2206,NCIH460,-21.210140358,1
11944,METHOTREXATE,MK-8776,NCIH460,-6.4670930244,1
11945,METHOTREXATE,BORTEZOMIB,NCIH460,-27.716384683,2
11946,METHOTREXATE,ERLOTINIB,NCIH460,-16.123376128,2
11947,METHOTREXATE,L778123,NCIH460,-18.1248013337,2
11948,METHOTREXATE,ABT-888,NCIH460,-12.6803765142,3
11949,METHOTREXATE,SORAFENIB,NCIH460,-14.8045154302,3
11951,METHOTREXATE,DASATINIB,NCIH460,-21.1926574493,4
11952,METHOTREXATE,PD325901,NCIH460,-22.3243713997,4
11973,MK-2206,TOPOTECAN,NCIH460,22.4445996926,0
11974,MK-2206,ERLOTINIB,NCIH460,22.953107154,1
11975,MK-2206,SN-38,NCIH460,29.8796348207,1
11976,MK-2206,BEZ-235,NCIH460,36.4870984125,2
11977,MK-2206,MK-8669,NCIH460,29.8405709541,2
11978,MK-2206,GELDANAMYCIN,NCIH460,22.0536525008,3
11979,MK-2206,ABT-888,NCIH460,-6.7992512031,4
11980,MK-2206,BORTEZOMIB,NCIH460,8.4917508773,4
11981,MK-2206,DASATINIB,NCIH460,52.9974866425,4
11982,MK-2206,DINACICLIB,NCIH460,4.2318460409,4
11983,MK-2206,MK-8776,NCIH460,0.4558348564,4
11985,MK-2206,PD325901,NCIH460,65.9485253464,4
11986,MK-2206,SORAFENIB,NCIH460,18.5385569483,4
12024,MK-4827,BEZ-235,NCIH460,31.6641367571,0
12025,MK-4827,DINACICLIB,NCIH460,10.6814359469,0
12027,MK-4827,BORTEZOMIB,NCIH460,14.5480177999,1
12028,MK-4827,MK-2206,NCIH460,34.0863129935,1
12029,MK-4827,MK-8776,NCIH460,18.9264572621,1
12030,MK-4827,DASATINIB,NCIH460,10.8688288177,2
12031,MK-4827,MK-8669,NCIH460,10.826070543,2
12032,MK-4827,SN-38,NCIH460,28.458042042,2
12033,MK-4827,GELDANAMYCIN,NCIH460,2.1245935418,3
12034,MK-4827,PD325901,NCIH460,15.3937025178,3
12035,MK-4827,SORAFENIB,NCIH460,11.0023644538,3
12036,MK-4827,ABT-888,NCIH460,-13.3337673737,4
12037,MK-4827,ERLOTINIB,NCIH460,3.6390606614,4
12038,MK-4827,TOPOTECAN,NCIH460,12.2369843847,4
12039,MK-5108,MK-8776,NCIH460,-10.5544510527,0
12040,MK-5108,ABT-888,NCIH460,3.26703637,1
12041,MK-5108,BEZ-235,NCIH460,1.4118202685,1
12042,MK-5108,DASATINIB,NCIH460,6.9203973181,1
12043,MK-5108,ERLOTINIB,NCIH460,-0.9540443752,1
12044,MK-5108,GELDANAMYCIN,NCIH460,5.2017631314,1
12045,MK-5108,SN-38,NCIH460,-11.70061119,1
12046,MK-5108,SORAFENIB,NCIH460,-0.1265516788,1
12047,MK-5108,BORTEZOMIB,NCIH460,-29.3281423953,2
12048,MK-5108,PD325901,NCIH460,14.9755845088,2
12049,MK-5108,DINACICLIB,NCIH460,-8.3090289731,3
12050,MK-5108,MK-2206,NCIH460,5.4744883625,3
12051,MK-5108,MK-4827,NCIH460,-0.4268016441,3
12052,MK-5108,MK-8669,NCIH460,-10.615308851,3
12054,MK-5108,TOPOTECAN,NCIH460,-11.4258172511,3
12056,MK-8669,MK-8776,NCIH460,4.3114636716,2
12057,MK-8669,TOPOTECAN,NCIH460,3.2898685076,2
12058,MK-8669,BEZ-235,NCIH460,75.0512714746,3
12059,MK-8669,DINACICLIB,NCIH460,8.9220159952,3
12060,MK-8669,SN-38,NCIH460,1.9043422975,3
12061,MK-8669,GELDANAMYCIN,NCIH460,5.2265231362,4
12062,MK-8669,SORAFENIB,NCIH460,22.7019455298,4
12102,PACLITAXEL,ABT-888,NCIH460,13.5297160686,0
12103,PACLITAXEL,DASATINIB,NCIH460,33.7725761295,0
12104,PACLITAXEL,L778123,NCIH460,36.8910096629,0
12105,PACLITAXEL,MK-8776,NCIH460,8.462057143,0
12106,PACLITAXEL,SUNITINIB,NCIH460,17.8646157647,0
12107,PACLITAXEL,LAPATINIB,NCIH460,52.1456680349,1
12108,PACLITAXEL,MK-5108,NCIH460,31.3029655173,1
12109,PACLITAXEL,GELDANAMYCIN,NCIH460,-12.7586836542,2
12110,PACLITAXEL,MK-2206,NCIH460,48.0833184397,2
12111,PACLITAXEL,MK-4827,NCIH460,19.7235873584,2
12112,PACLITAXEL,BEZ-235,NCIH460,34.6059616324,3
12114,PACLITAXEL,ZOLINZA,NCIH460,0.6020847596,3
12115,PACLITAXEL,AZD1775,NCIH460,8.493993368,4
12116,PACLITAXEL,BORTEZOMIB,NCIH460,-20.0172288789,4
12117,PACLITAXEL,DINACICLIB,NCIH460,5.9062288312,4
12118,PACLITAXEL,ERLOTINIB,NCIH460,52.4347566316,4
12119,PACLITAXEL,MK-8669,NCIH460,32.7020394247,4
12120,PACLITAXEL,PD325901,NCIH460,27.9563723494,4
12121,PACLITAXEL,SORAFENIB,NCIH460,11.5114569364,4
12122,PD325901,DINACICLIB,NCIH460,-3.1249408745,0
12124,PD325901,SORAFENIB,NCIH460,27.7873524208,0
12125,PD325901,MK-8669,NCIH460,36.4312731054,1
12126,PD325901,ABT-888,NCIH460,-2.3906397679,2
12127,PD325901,BEZ-235,NCIH460,71.7522036836,2
12128,PD325901,GELDANAMYCIN,NCIH460,-2.1911976483,2
12129,PD325901,MK-8776,NCIH460,-2.8495283099,2
12130,PD325901,SN-38,NCIH460,10.5283383788,2
12131,PD325901,TOPOTECAN,NCIH460,-6.6994440956,2
12132,PD325901,DASATINIB,NCIH460,36.1698448597,3
12133,PD325901,BORTEZOMIB,NCIH460,15.2655332461,4
12134,SN-38,DINACICLIB,NCIH460,-14.3028386794,0
12135,SN-38,MK-8776,NCIH460,-5.4449006544,0
12136,SN-38,SORAFENIB,NCIH460,26.15363311,2
12137,SORAFENIB,DINACICLIB,NCIH460,-0.0889770961,1
12138,SORAFENIB,MK-8776,NCIH460,13.982581139,4
12139,SUNITINIB,DINACICLIB,NCIH460,10.8769976894,0
12140,SUNITINIB,MK-5108,NCIH460,-6.1186239064,0
12141,SUNITINIB,BEZ-235,NCIH460,32.6219501308,1
12142,SUNITINIB,DASATINIB,NCIH460,29.153482068,1
12143,SUNITINIB,MK-4827,NCIH460,-3.6781632759,1
12144,SUNITINIB,SN-38,NCIH460,19.4679078507,1
12145,SUNITINIB,AZD1775,NCIH460,-0.8761545188,2
12146,SUNITINIB,ERLOTINIB,NCIH460,6.7506329985,2
12147,SUNITINIB,MK-2206,NCIH460,29.0053590427,2
12148,SUNITINIB,MK-8776,NCIH460,7.368574188,2
12150,SUNITINIB,TOPOTECAN,NCIH460,-0.4475443433,2
12151,SUNITINIB,GELDANAMYCIN,NCIH460,5.4577974976,3
12152,SUNITINIB,LAPATINIB,NCIH460,0.1117070089,3
12154,SUNITINIB,SORAFENIB,NCIH460,-0.0895990022,3
12155,SUNITINIB,ABT-888,NCIH460,2.6028930922,4
12156,SUNITINIB,BORTEZOMIB,NCIH460,0.4264773025,4
12157,SUNITINIB,MK-8669,NCIH460,27.4067064604,4
12158,SUNITINIB,PD325901,NCIH460,16.3029228064,4
12178,TOPOTECAN,BEZ-235,NCIH460,16.7560674194,1
12179,TOPOTECAN,DINACICLIB,NCIH460,-17.6247437532,2
12180,TOPOTECAN,SORAFENIB,NCIH460,0.9631477651,2
12181,TOPOTECAN,MK-8776,NCIH460,-34.5984124504,4
12182,VINBLASTINE,DASATINIB,NCIH460,10.6944603374,0
12183,VINBLASTINE,DINACICLIB,NCIH460,-15.3281559651,0
12184,VINBLASTINE,MK-2206,NCIH460,6.6557288558,0
12185,VINBLASTINE,MK-8669,NCIH460,-3.7340643991,0
12186,VINBLASTINE,MK-8776,NCIH460,-9.2166382337,0
12187,VINBLASTINE,AZD1775,NCIH460,-9.2145634031,1
12188,VINBLASTINE,BORTEZOMIB,NCIH460,-38.9767172902,1
12189,VINBLASTINE,GELDANAMYCIN,NCIH460,-29.0397805145,1
12190,VINBLASTINE,SORAFENIB,NCIH460,16.2349382375,1
12191,VINBLASTINE,ZOLINZA,NCIH460,-18.9438150189,1
12192,VINBLASTINE,BEZ-235,NCIH460,22.5255292389,2
12193,VINBLASTINE,L778123,NCIH460,29.7434074537,2
12194,VINBLASTINE,MK-5108,NCIH460,-4.4398033947,2
12195,VINBLASTINE,SUNITINIB,NCIH460,-3.919378718,2
12196,VINBLASTINE,ABT-888,NCIH460,-15.3524988107,3
12197,VINBLASTINE,ERLOTINIB,NCIH460,55.5465775259,3
12199,VINBLASTINE,LAPATINIB,NCIH460,3.9730129883,4
12200,VINBLASTINE,MK-4827,NCIH460,3.1720060376,4
12201,VINBLASTINE,PD325901,NCIH460,-0.4373407446,4
12202,VINORELBINE,MK-2206,NCIH460,32.6217814135,0
12204,VINORELBINE,ERLOTINIB,NCIH460,34.548499806,1
12205,VINORELBINE,LAPATINIB,NCIH460,42.4738161135,1
12206,VINORELBINE,MK-8776,NCIH460,5.8247692064,1
12207,VINORELBINE,PD325901,NCIH460,4.3064210516,1
12208,VINORELBINE,SORAFENIB,NCIH460,6.0502134182,1
12209,VINORELBINE,ZOLINZA,NCIH460,-17.8988746088,1
12210,VINORELBINE,DASATINIB,NCIH460,30.9129317133,2
12211,VINORELBINE,DINACICLIB,NCIH460,-4.223147214,2
12212,VINORELBINE,GELDANAMYCIN,NCIH460,-10.5022231114,2
12213,VINORELBINE,SUNITINIB,NCIH460,6.7147708171,2
12214,VINORELBINE,ABT-888,NCIH460,0.6231419074,3
12215,VINORELBINE,BORTEZOMIB,NCIH460,-19.9963898897,3
12216,VINORELBINE,MK-5108,NCIH460,-18.9370269951,3
12217,VINORELBINE,MK-8669,NCIH460,6.4507099393,3
12218,VINORELBINE,AZD1775,NCIH460,-4.1210077134,4
12219,VINORELBINE,BEZ-235,NCIH460,37.0784414514,4
12220,VINORELBINE,MK-4827,NCIH460,5.0135839425,4
12221,ZOLINZA,DINACICLIB,NCIH460,-18.7895908338,0
12222,ZOLINZA,MK-5108,NCIH460,-15.5491941091,0
12223,ZOLINZA,MK-8669,NCIH460,8.2384942879,0
12224,ZOLINZA,SN-38,NCIH460,6.3944175602,0
12225,ZOLINZA,SORAFENIB,NCIH460,3.8978973329,0
12226,ZOLINZA,BEZ-235,NCIH460,13.1734271024,1
12227,ZOLINZA,MK-4827,NCIH460,14.9364151166,1
12228,ZOLINZA,MK-8776,NCIH460,-6.5993466867,1
12229,ZOLINZA,ABT-888,NCIH460,-0.9876599041,2
12230,ZOLINZA,GELDANAMYCIN,NCIH460,-43.2871074883,2
12231,ZOLINZA,GEMCITABINE,NCIH460,-11.9551840433,2
12232,ZOLINZA,LAPATINIB,NCIH460,-2.1338737243,2
12233,ZOLINZA,PD325901,NCIH460,-12.1008151094,2
12235,ZOLINZA,TOPOTECAN,NCIH460,-10.9156508802,2
12236,ZOLINZA,DASATINIB,NCIH460,15.426571954,3
12238,ZOLINZA,SUNITINIB,NCIH460,-1.2047865131,3
12239,ZOLINZA,AZD1775,NCIH460,-0.2644247468,4
12240,ZOLINZA,BORTEZOMIB,NCIH460,17.590641448,4
12241,ZOLINZA,ERLOTINIB,NCIH460,0.206660553,4
12242,ZOLINZA,MK-2206,NCIH460,5.0175226049,4
12243,5-FU,DINACICLIB,NCIH520,-4.3210485458,0
12244,5-FU,MK-8669,NCIH520,8.1541053655,0
12245,5-FU,PD325901,NCIH520,-1.1429154638,0
12247,5-FU,AZD1775,NCIH520,2.5787085802,1
12248,5-FU,BEZ-235,NCIH520,16.7217972261,1
12249,5-FU,DASATINIB,NCIH520,42.7350514418,1
12250,5-FU,L778123,NCIH520,13.7782050736,1
12251,5-FU,LAPATINIB,NCIH520,-7.2635219081,1
12252,5-FU,ABT-888,NCIH520,3.6988348484,2
12253,5-FU,BORTEZOMIB,NCIH520,-24.0675509099,2
12254,5-FU,MK-2206,NCIH520,12.9538647031,2
12255,5-FU,MK-5108,NCIH520,2.7796403404,2
12256,5-FU,SORAFENIB,NCIH520,5.28680143,2
12257,5-FU,ZOLINZA,NCIH520,-7.7029527708,2
12258,5-FU,ERLOTINIB,NCIH520,7.2357581991,3
12259,5-FU,MK-4827,NCIH520,4.4514426938,3
12260,5-FU,SUNITINIB,NCIH520,5.8103410824,3
12261,5-FU,GELDANAMYCIN,NCIH520,3.5130376786,4
12262,5-FU,MK-8776,NCIH520,18.3059071731,4
12263,ABT-888,SN-38,NCIH520,12.9290388108,0
12264,ABT-888,MK-8669,NCIH520,13.2649049368,1
12265,ABT-888,SORAFENIB,NCIH520,13.6574206002,1
12266,ABT-888,TOPOTECAN,NCIH520,-3.0882852647,1
12267,ABT-888,BEZ-235,NCIH520,24.9807546121,3
12268,ABT-888,GELDANAMYCIN,NCIH520,-1.9574988266,3
12269,ABT-888,DINACICLIB,NCIH520,0.0562532534,4
12270,ABT-888,MK-8776,NCIH520,-2.5546775303,4
12272,AZD1775,DINACICLIB,NCIH520,-3.3283766835,0
12273,AZD1775,MK-5108,NCIH520,4.1726132267,0
12274,AZD1775,SN-38,NCIH520,7.1142566491,0
12275,AZD1775,GELDANAMYCIN,NCIH520,-3.4289208093,1
12276,AZD1775,MK-4827,NCIH520,0.0884959266,1
12278,AZD1775,SORAFENIB,NCIH520,4.0918847469,1
12279,AZD1775,ABT-888,NCIH520,4.1278953757,2
12280,AZD1775,BORTEZOMIB,NCIH520,-18.5956971353,2
12281,AZD1775,DASATINIB,NCIH520,42.0904949789,3
12282,AZD1775,ERLOTINIB,NCIH520,-0.6579135472,3
12283,AZD1775,LAPATINIB,NCIH520,0.5424177792,3
12284,AZD1775,MK-8776,NCIH520,40.7554875929,3
12285,AZD1775,TOPOTECAN,NCIH520,7.5476646125,3
12286,AZD1775,BEZ-235,NCIH520,28.8282078606,4
12287,AZD1775,MK-2206,NCIH520,13.2984362417,4
12288,AZD1775,MK-8669,NCIH520,14.5187707056,4
12289,AZD1775,PD325901,NCIH520,4.574324818,4
12290,BEZ-235,DINACICLIB,NCIH520,5.4984160724,0
12291,BEZ-235,SORAFENIB,NCIH520,6.2629023405,1
12292,BEZ-235,MK-8776,NCIH520,22.6156484994,2
12294,BEZ-235,SN-38,NCIH520,23.7633280739,4
12295,BORTEZOMIB,DINACICLIB,NCIH520,-42.0475436533,1
12296,BORTEZOMIB,MK-8669,NCIH520,-26.7657692606,1
12297,BORTEZOMIB,SORAFENIB,NCIH520,-21.3325054016,1
12298,BORTEZOMIB,ABT-888,NCIH520,-21.1239709923,2
12299,BORTEZOMIB,BEZ-235,NCIH520,-20.1154440266,2
12300,BORTEZOMIB,DASATINIB,NCIH520,-2.9268076327,2
12302,BORTEZOMIB,SN-38,NCIH520,-36.0663746365,2
12303,BORTEZOMIB,MK-8776,NCIH520,-26.9654969182,3
12304,BORTEZOMIB,TOPOTECAN,NCIH520,-22.4500513596,3
12305,BORTEZOMIB,GELDANAMYCIN,NCIH520,-56.4362267432,4
12326,CYCLOPHOSPHAMIDE,ABT-888,NCIH520,4.4289515908,0
12327,CYCLOPHOSPHAMIDE,AZD1775,NCIH520,10.3760658362,0
12328,CYCLOPHOSPHAMIDE,BORTEZOMIB,NCIH520,-17.7192475724,0
12329,CYCLOPHOSPHAMIDE,ERLOTINIB,NCIH520,6.6814977869,0
12330,CYCLOPHOSPHAMIDE,GELDANAMYCIN,NCIH520,5.3394575912,0
12331,CYCLOPHOSPHAMIDE,PD325901,NCIH520,6.5221779587,0
12332,CYCLOPHOSPHAMIDE,BEZ-235,NCIH520,27.0652650531,1
12333,CYCLOPHOSPHAMIDE,DASATINIB,NCIH520,16.1958646605,1
12334,CYCLOPHOSPHAMIDE,DINACICLIB,NCIH520,5.3563117196,1
12335,CYCLOPHOSPHAMIDE,SORAFENIB,NCIH520,11.903238969,1
